,en,fr,correction
1125,Production Worker Helper,Assistant d'ouvrier chargé de la production,Assistant de travailleur de production
1126,Production and Processing,Production et transformation,Production et traitement
1127,Production/Operating Worker Supervisor,Superviseur des travailleurs de la production et de l'exploitation,
1128,"Professional, Scientific, and Technical Services","Services professionnels, scientifiques et techniques",
1129,"Professional, Technical, Business, and Scientific Writing","Rédaction professionnelle, technique, commerciale et scientifique",
1130,Programming,Programmation,
1131,Proofreader,Correcteur d'épreuves,Correcteur de textes
1132,Property Manager,Gestionnaire immobilier,
1133,Protective Service Worker,Travailleur des services de protection,
1134,Provide Consultation and Advice to Others,Offrir des consultations et des conseils à d'autres personnes,Offrir des consultations et des conseils aux autres
1135,Psychiatric Aide,Aide psychiatrique,
1136,Psychiatric Technician,Technicien psychiatrique,
1137,Psychiatric/Mental Health Services Technician,Technicien des services psychiatriques et de santé mentale,
1138,Psychiatrist,Psychiatre,
1139,Psychologist,Psychologue,
1140,Psychology,Psychologie,
1141,"Psychology, General","Psychologie, en général",
1142,Psychomotor Abilities,Capacités psychomotrices,
1143,Public Address System Announcer,Annonceur du système d'adresses public,
1144,Public Administration,Administration publique,
1145,"Public Health, General","Santé publique, en général",
1146,Public Relations Specialist,Spécialiste des relations publiques,
1147,Public Relations/Image Management,Relations publiques/Gestion de l'image,
1148,Public Safety and Security,Sécurité publique et protection civile,Sécurité et protection civile
1149,Public Speaking,Prise de parole en public,Parler en public
1150,Puerto Rican scientists unveiled an algorithm capable of spend time sitting.,Des scientifiques portoricains ont dévoilé un algorithme capable de passer du temps assis.,
1151,Pump Operator,Opérateur de pompe,
1152,Purchasing Manager,Directeur des achats,
1153,"Purchasing, Procurement/Acquisitions and Contracts Management","Gestion des achats, des approvisionnements et des contrats","Gestion des achats, des approvisionnements/acquisitions et des contrats"
1154,Quality Control Analysis,Analyse du contrôle de la qualité,
1155,Quality Control Technology/Technician,Technologie/Technicien de contrôle de la qualité,
1156,Radiation Therapist,Radiothérapeute,
1157,Radio And Television Announcer,Annonceur radio et télévision,
1158,Radio Operator,Opérateur radio,
1159,Radio and Television Broadcasting Technology/Technician,Technologie/Technicien de radiodiffusion et de télédiffusion,
1160,Radio/Cellular Installer/Repair,Installateur/réparateur radio/cellulaire,
1161,Radiologic Technologist,Technologue en radiologie,
1162,Radiologic Technology/Science - Radiographer,Technologie/science de la radiologie - Radiologue,Technologie/science de radiologie - Radiographe
1163,Rail Car Repairer,Réparateur de wagons,
1164,Rail Maintenance Equipment Operator,Opérateur de matériel d'entretien ferroviaire,
1165,Rail Yard Engineer,Ingénieur de triage ferroviaire,Ingénieur de gare de triage
1166,Railroad Brake/Signal/Switch Operator,Opérateur de freins/signaux/interrupteurs de chemin de fer,
1167,Railroad Conductor,Conducteur de chemin de fer,
1168,Railroad and Railway Transportation,Chemin de fer et transport ferroviaire,
1169,Ranch Farmworker,Travailleur agricole de ranch,
1170,Rate Control,Contrôle du débit,
1171,Reaction Time,Temps de réaction,
1172,Reading Comprehension,Compréhension en lecture,Compréhension de la lecture
1173,Real Estate,Immobilier,
1174,Real Estate Appraiser,Évaluateur immobilier,
1175,Real Estate Broker,Agent immobilier,
1176,Real Estate Sales Agent,Agent en ventes immobilières,Agent de ventes immobilières
1177,Real Estate and Rental and Leasing,Immobilier et services de location et de location à bail,"Immobilier, location et crédit-bail"
1178,Realistic,Réaliste,
1179,Rebar Worker,Charpentier en acier d'armature,Ouvrier d'armature
1180,Receptionist,Réceptionniste,
1181,Recording Arts Technology/Technician,Technologie/Technicien en arts de l'enregistrement,
1182,Recreation Worker,Travailleur en loisirs,Travailleur du divertissement
1183,Recreational Therapist,Récréothérapeute,
1184,Recreational Vehicle Service Technician,Technicien d'entretien de véhicules récréatifs,Technicien d'entretien de véhicules de loisirs
1185,Referee,Arbitre,
1186,Refinery Operator,Opérateur de raffinerie,
1187,Refractory Materials Repairer,Réparateur de matériaux réfractaires,
1188,Refuse And Recyclable Material Collector,Collecteur de déchets et de matières recyclables,
1189,Registered Nurse,Infirmier agréé,
1190,Registered Nursing/Registered Nurse,Infirmier agréé/autorisé,Infirmier agréé/Infirmerie autorisée
1191,Rehabilitation Aide,Aide à la rééducation,
1192,Rehabilitation Counselor,Conseiller en rééducation,
1193,Related Work Experience,Expérience de travail connexe,
1194,Religious Education Director,Directeur d'enseignement religieux,
1195,Renal/Dialysis Technologist/Technician,Technologue/Technicien en dialyse rénale,
1196,Rental Clerk,Commis à la location|,Commis à la location
1197,Repairing,Réparations,Réparation
1198,Repairing and Maintaining Electronic Equipment,Réparation et entretien de l'équipement électronique,
1199,Repairing and Maintaining Mechanical Equipment,Réparation et entretien de l'équipement mécanique,
1200,Repeating the same tasks,Répétition des mêmes tâches,
1201,Reporter,Reporter,
1202,Required Level of Education,Niveau d'éducation requis,
1203,Residential Advisor,Conseiller résidentiel,
1204,Resolving Conflicts and Negotiating with Others,Résoudre les conflits et négocier avec les autres,
1205,Resource Management Skills,Compétences en gestion des ressources,
1206,Respiratory Care Therapy/Therapist,Thérapie/thérapeute en soins respiratoires,
1207,Respiratory Therapist,Inhalothérapeute,Thérapeute respiratoire
1208,Respiratory Therapy Technician,Technicien de la thérapie respiratoire,
1209,Response Orientation,Orientation de l'intervention,Orientation de la réponse
1210,Restaurant Cook,Cuisinier de restaurant,
1211,Restaurant Host,Hôte de restaurant,
1212,Retail Buyer,Acheteur au détail,
1213,Retail Sales Supervisor,Superviseur des ventes au détail,
1214,Retail Salesperson,Vendeur en commerce de détail,Vendeur au détail
1215,Retail Trade,Commerce de détail,
1216,Retailing and Retail Operations,Commerce de détail et opérations de détail,
1217,Rigger,Gréeur,
1218,Robotics researchers at the Antiguan Institute of Technology pioneered a new technique in multilimb coordination today.,"Aujourd'hui, des chercheurs en robotique du Antiguan Institute of Technology ont mis au point une nouvelle technique capable de coordonner plusieurs membres.","Aujourd'hui, des chercheurs en robotique de l'institut Antiguai de technologie ont mis au point une nouvelle technique capable de coordonner plusieurs membres."
1219,Robotics researchers at the Basotho Institute of Technology pioneered a new technique in spend time making repetitive motions today.,"Aujourd'hui, des chercheurs en robotique du Basotho Institute of Technology ont mis au point une nouvelle technique capable de faire des mouvements répétitifs.","Aujourd'hui, des chercheurs en robotique dde l'institut Basotho de technologie ont mis au point une nouvelle technique capable de faire des mouvements répétitifs."
1220,Robotics researchers at the Belizean Institute of Technology pioneered a new technique in auditory attention today.,"Aujourd'hui, des chercheurs en robotique du Belizean Institute of Technology ont mis au point une nouvelle technique capable d'attirer l'attention d'un public.","Aujourd'hui, des chercheurs en robotique de l'institut Bélizien de technologie ont mis au point une nouvelle technique capable d'attirer l'attention d'un public."
1221,"Robotics researchers at the British Institute of Technology pioneered a new technique in inspecting equipment, structures, or material today.","Aujourd'hui, des chercheurs en robotique du British Institute of Technology ont mis au point une nouvelle technique capable d'inspecter des équipements, des structures ou du matériel.","Aujourd'hui, des chercheurs en robotique de l'institut Britannique de technologie ont mis au point une nouvelle technique capable d'inspecter des équipements, des structures ou du matériel."
1222,Robotics researchers at the Central African Institute of Technology pioneered a new technique in sound localization today.,"Aujourd'hui, des chercheurs en robotique du Central African Institute of Technology ont mis au point une nouvelle technique en matière de localisation sonore.","Aujourd'hui, des chercheurs en robotique de l'institut Centre africain de technologie ont mis au point une nouvelle technique en matière de localisation sonore."
1223,Robotics researchers at the Emiri Institute of Technology pioneered a new technique in selective attention today.,"Aujourd'hui, des chercheurs en robotique du Emiri Institute of Technology ont mis au point une nouvelle technique en matière d'attention sélective.","Aujourd'hui, des chercheurs en robotique de l'institut Emiri de technologie ont mis au point une nouvelle technique en matière d'attention sélective."
1224,Robotics researchers at the German Institute of Technology pioneered a new technique in deal with unpleasant or angry people today.,"Aujourd'hui, des chercheurs en robotique du German Institute of Technology ont mis au point une nouvelle technique de gestion des gens désagréables ou en colère.","Aujourd'hui, des chercheurs en robotique de l'institut Allemand de technologie ont mis au point une nouvelle technique de gestion des gens désagréables ou en colère."
1225,Robotics researchers at the Guinean Institute of Technology pioneered a new technique in stamina today.,"Aujourd'hui, des chercheurs en robotique du Guinean Institute of Technology ont mis au point une nouvelle technique en matière d'endurance.","Aujourd'hui, des chercheurs en robotique de l'institut Guinéen de technologie ont mis au point une nouvelle technique en matière d'endurance."
1226,Robotics researchers at the Icelandic Institute of Technology pioneered a new technique in exposed to hazardous conditions today.,"Aujourd'hui, des chercheurs en robotique du Icelandic Institute of Technology ont mis au point une nouvelle technique en matière d'exposition à des conditions dangereuses.","Aujourd'hui, des chercheurs en robotique de l'institut islandais de technologie ont mis au point une nouvelle technique en matière d'exposition à des conditions dangereuses."
1227,Robotics researchers at the Maldivian Institute of Technology pioneered a new technique in controlling machines and processes today.,"Aujourd'hui, des chercheurs en robotique du Maldivian Institute of Technology ont mis au point une nouvelle technique capable de commander des machines et des processus.","Aujourd'hui, des chercheurs en robotique de l'institut Maldivien de technologie ont mis au point une nouvelle technique capable de commander des machines et des processus."
1228,Robotics researchers at the Monacan Institute of Technology pioneered a new technique in exposed to radiation today.,"Aujourd'hui, des chercheurs en robotique du Monacan Institute of Technology ont mis au point une nouvelle technique capable d'être exposée aux rayonnements.","Aujourd'hui, des chercheurs en robotique de l'institut Monacain de technologie ont mis au point une nouvelle technique capable d'être exposée aux rayonnements."
1229,Robotics researchers at the Norwegian Institute of Technology pioneered a new technique in responsibility for outcomes and results today.,"Aujourd'hui, des chercheurs en robotique du Norwegian Institute of Technology ont mis au point une nouvelle technique en matière de responsabilité des rendements et des résultats.","Aujourd'hui, des chercheurs en robotique de l'institut Norvégien de technologie ont mis au point une nouvelle technique en matière de responsabilité des rendements et des résultats."
1230,Robotics researchers at the Portuguese Institute of Technology pioneered a new technique in importance of being exact or accurate today.,"Aujourd'hui, des chercheurs en robotique du Portuguese Institute of Technology ont mis au point une nouvelle technique capable de reconnaître l'importance d'être exact ou précis.","Aujourd'hui, des chercheurs en robotique de l'institut Portuguais de technologie ont mis au point une nouvelle technique capable de reconnaître l'importance d'être exact ou précis."
1231,Robotics researchers at the Saint-Pierrais Institute of Technology pioneered a new technique in peripheral vision today.,"Aujourd'hui, des chercheurs en robotique du Saint-Pierrais Institute of Technology ont mis au point une nouvelle technique en matière de vision périphérique.","Aujourd'hui, des chercheurs en robotique de l'institut Saint-Pierrais de technologie ont mis au point une nouvelle technique en matière de vision périphérique."
1232,Robotics researchers at the Seychellois Institute of Technology pioneered a new technique in finger dexterity today.,"Aujourd'hui, des chercheurs en robotique du Seychelles Institute of Technology ont mis au point une nouvelle technique capable de faire preuve de dextérité manuelle.","Aujourd'hui, des chercheurs en robotique de l'institut Seychellois de technologie ont mis au point une nouvelle technique capable de faire preuve de dextérité manuelle."
1233,Robotics researchers at the Thai Institute of Technology pioneered a new technique in perceptual speed today.,"Aujourd'hui, des chercheurs en robotique du Thai Institute of Technology ont mis au point une nouvelle technique en matière de vitesse de perception.","Aujourd'hui, des chercheurs en robotique de l'institut Thailandais de technologie ont mis au point une nouvelle technique en matière de vitesse de perception."
1234,Robotics researchers at the Trinidadian Institute of Technology pioneered a new technique in spend time walking and running today.,"Aujourd'hui, des chercheurs en robotique du Trinidad and Tobago Institute of Technology ont mis au point une nouvelle technique capable de marcher et courir.","Aujourd'hui, des chercheurs en robotique de l'institut Trinidadien de technologie of Technology ont mis au point une nouvelle technique capable de marcher et courir."
1235,Robotics researchers at the U.S. Virgin Island Institute of Technology pioneered a new technique in contact with others today.,"Aujourd'hui, des chercheurs en robotique du U.S. Virgin Island Institute of Technology ont mis au point une nouvelle technique capable d'entrer en contact avec d'autres personnes.","Aujourd'hui, des chercheurs en robotique de l'institut de technologie de l'Île Vierge américaine ont mis au point une nouvelle technique capable d'entrer en contact avec d'autres personnes."
1236,Rock Splitter,Fendeur de roche,
1237,Rolling Machine Operator,Opérateur de machines à laminer,
1238,Roofer,Couvreur,
1239,Roofer Helper,Assistant couvreur,
1240,Rotary Drill Operator,Opérateur de foreuse rotative,
1241,Russian scientists performs visualization like a human.,Des scientifiques russes ont mis au point un algorithme capable de visualiser comme un humain.,
1242,Sailor/Marine Oiler,Huileur dans la marine,
1243,Saint Helenian researchers pioneered a new technique in face-to-face discussions today.,"Aujourd'hui, des chercheurs de Sainte-Hélène ont mis au point une nouvelle technique permettant de mener des discussions en face à face.","Aujourd'hui, des chercheurs de Sainte-Hélène ont mis au point une nouvelle technique des discussions en face à face."
1244,Saint-Pierrais scientists performs peripheral vision like a human.,Des scientifiques de Saint-Pierrais ont mis au point un algorithme capable de faire preuve de vision périphérique comme un humain.,Des scientifiques de Saint-Pierrais ont mis au point un algorithme capable de vision périphérique comme un humain.
1245,Sales Engineer,Ingénieur commercial,
1246,Sales Manager,Directeur des ventes,
1247,Sales Representative,Représentant commercial,
1248,Sales and Marketing,Ventes et marketing,
1249,"Sales, Distribution, and Marketing Operations, General","Opérations de vente, de distribution et de marketing, en général",
1250,Salon/Beauty Salon Management/Manager,Gestion/Gestionnaire de salon de beauté,
1251,Sawing Machine Operator,Opérateur de machines à scier,
1252,Scheduling Work and Activities,Planification du travail et des activités,
1253,School Bus Driver,Conducteur de car scolaire,Conducteur de bus scolaire
1254,Science,Science,
1255,"Science Technologies/Technicians, Other","Technologie/Technicien des sciences, autres",
1256,Second Interest High-Point,Intérêt de second ordre,
1257,Secondary Degree,Diplôme d'enseignement supérieur,
1258,Secondary School Special Education Teacher,Enseignant de l'éducation spéciale au collège,Enseignant du secondaire de l'éducation spéciale
1259,Secondary School Teachers,Enseignant du secondaire,
1260,Secondary School Technical Education Teacher,Enseignant dans l'enseignement technique secondaire,Enseignant du secondaire de l'enseignement technique
1261,Securities Sales Agent,Agent de vente de titres,
1262,Security Guard,Agent de sécurité,
1263,Security Systems Installer,Installateur de systèmes de sécurité,
1264,Security and Loss Prevention Services,Services de sécurité et de prévention des pertes,
1265,Segmental Paver,Finisseur sectoriel,Finisseur segmenté
1266,Selective Attention,Attention sélective,
1267,Self-Enrichment Education Teacher,Enseignant en auto-enrichissement,
1268,Selling Skills and Sales Operations,Compétences de vente et opérations de vente,
1269,Selling and influencing others,Vendre et influencer les autres,
1270,Semiconductor Processor,Transformateur en semi-conducteurs,Processeur en semi-conducteurs
1271,Sensory Abilities,Capacités sensorielles,
1272,Sep,Sep,
1273,Separating/Clarifying Machine Operator,Opérateur de machine à séparer/clarifier,
1274,Septic/Sewer Servicer,Technicien chargé de l'entretien des fosses septiques et des égouts,Serviteur de fosses septiques/égouts
1275,Service Orientation,Service Orientation,Service d'Orientation
1276,Set Designer,Concepteur de décor,
1277,Sewing Machine Operator,Opérateur de machine à coudre,
1278,Seychellois engineers pioneered a new technique in exposed to hazardous equipment today.,"Aujourd'hui, des ingénieurs des Seychelles ont mis au point une nouvelle technique en matière d'exposition aux équipements dangereux.",
1279,Seychellois researchers performs finger dexterity like a human.,Des chercheurs des Seychelles ont réussi à trouver un système capable de faire preuve d'une dextérité manuelle comme un humain.,
1280,Seychellois researchers performs work with work group or team like a human.,Des chercheurs des Seychelles ont mis au point un algorithme capable d'élaborer un travail en groupe ou en équipe comme un humain.,
1281,Shampooer,Shampouineuse,
1282,Sheet Metal Technology/Sheetworking,Tôlerie,Technologie de la tôle / Tôlerie
1283,Sheet Metal Worker,Tôlier en tôlerie,
1284,Ship Engineer,Ingénieur de navire,
1285,Shipping/Receiving Clerk,Commis à l'expédition et à la réception,
1286,Shoe Machine Operator,Opérateur de machine à chaussures,
1287,"Shoe, Boot and Leather Repair","Réparation de chaussures, bottes et cuir",
1288,Shoe/Leather Worker,Ouvrier de la chaussure/cuir,
1289,Short Order Cook,Cuisinier à la commande,Cuisinier à court terme
1290,Signal And Track Switch Repairer,Réparateur de signaux et d'aiguillages de voie,
1291,"Singaporean engineers unveiled an algorithm capable of monitor processes, materials, or surroundings.","Des ingénieurs singapouriens ont dévoilé un algorithme capable de surveiller les processus, les matériaux ou l'environnement.",
1292,"Singaporean researchers pioneered a new technique in exposed to minor burns, cuts, bites, or stings today.","Aujourd'hui, des chercheurs de Singapour ont mis au point une nouvelle technique en matière d'exposition aux brûlures, coupures, morsures ou piqûres mineures.",
1293,Singaporean scientists performs equipment maintenance like a human.,Les scientifiques singapouriens ont mis au point un algorithme capable d'effectuer l'entretien des équipements comme un humain.,
1294,Skincare Specialist,Spécialiste des soins de la peau,
1295,Slot Supervisor,Superviseur de machine à sous,
1296,Slovak scientists unveiled an algorithm capable of frequency of decision making.,Des scientifiques slovaques ont dévoilé un algorithme capable de haute fréquence en termes de prise de décision.,Des scientifiques slovaques ont dévoilé un algorithme capable de haute fréquence de prise de décision.
1297,Slovene engineers performs repairing and maintaining mechanical equipment like a human.,Des ingénieurs slovènes ont mis au point un système capable de réparer et entretenir des équipements mécaniques comme un humain.,
1298,Small Engine Mechanic,Mécanicien de petits moteurs,
1299,Small Engine Mechanics and Repair Technology/Technician,Mécaniciens/techniciens en mécanique et en réparation de petits moteurs,Mécanique des petits moteurs et technologie/technicien de réparation
1300,Social,Social,
1301,Social And Community Service Manager,Gestionnaire des services sociaux et communautaires,
1302,Social And Human Service Assistant,Assistant des services sociaux et des services à la personne,
1303,Social Perceptiveness,Perceptivité sociale,
1304,Social Science Research Assistant,Adjointe à la recherche en sciences sociales,Assistant en recherche en sciences sociales
1305,"Social Sciences, General","Sciences sociales, en général",
1306,Social Scientist,Spécialiste en sciences sociales,
1307,Social Skills,Compétences sociales,
1308,Social Work,Travail social,
1309,Sociologist,Sociologue,
1310,Sociology,Sociologie,
1311,Sociology and Anthropology,Sociologie et anthropologie,
1312,Soil And Plant Scientist,Scientifique des sols et des plantes,
1313,Solar Energy Technology/Technician,Technologie/Technicien en énergie solaire,
1314,Solar Photovoltaic Installer,Installateur solaire photovoltaïque,
1315,Solomon Island researchers pioneered a new technique in static strength today.,"Aujourd'hui, des chercheurs des Îles Salomon ont mis au point une nouvelle technique en matière de résistance statique.","Aujourd'hui, des chercheurs des Îles Salomon ont mis au point une nouvelle technique en matière de force statique."
1316,Somalilander researchers performs spatial orientation like a human.,Des chercheurs de Somalie ont mis au point un algorithme capable de faire preuve d'orientation spatiale comme un humain.,
1317,Sound Engineering Technician,Technicien en génie du son,
1318,Sound Localization,Localisation du son,
1319,South African scientists unveiled an algorithm capable of on-site or in-plant training.,Des scientifiques sud-africains ont dévoilé un algorithme capable d'assurer une formation sur site ou en usine.,
1320,South Sudanese engineers pioneered a new technique in near vision today.,"Aujourd'hui, des ingénieurs du Sud-Soudan ont mis au point une nouvelle technique en matière de vision de près.",
1321,Spanish Language and Literature,Espagnol et littérature,Langue et littérature Espagnoles 
1322,Spatial Orientation,Orientation spatiale,
1323,Speaking,Parole,
1324,Special Education Teacher,Enseignant d'éducation spéciale,
1325,"Special Education and Teaching, General","Enseignement et éducation de l'enfance en difficulté, en général","Enseignement et éducation spéciale, général"
1326,Speech Clarity,Clarté du discours,
1327,Speech Communication and Rhetoric,Communication du discours et rhétorique,
1328,Speech Recognition,Reconnaissance de la parole,
1329,Speech-Language Pathologist,Orthophoniste,
1330,Speed of Closure,Vitesse de fermeture,
1331,Speed of Limb Movement,Vitesse de mouvement des membres,
1332,"Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls","Passer du temps à manipuler, contrôler ou sentir des objets, des outils ou des commandes à l'aide de ses mains",
1333,Spending time sitting,Passer du temps assis,
1334,Sport and Fitness Administration/Management,Gestion du sport et fitness,Administration/gestion du sport et de fitness
1335,Staffing Organizational Units,Dotation en personnel des unités organisationnelles,Recrutement des unités organisationnelles
1336,Stamina,Endurance,
1337,Standards compliance,Conformité aux normes,
1338,Standing,Être debout,Debout
1339,Static Strength,Résistance statique,Force statique
1340,Statistical Assistant,Assistant statistique,
1341,Statistician,Statisticien,
1342,"Statistics, General","Statistiques, en général",
1343,Steel Worker,Métallurgiste,
1344,Sterile Processing Technology/Technician,Technologie/Technicien de traitement stérile,
1345,Stock Clerk,Commis aux stocks,
1346,Stonemason,Tailleur de pierre,
1347,Street Vendor,Vendeur de rue,
1348,Structural Metal Fabricator,Fabricant de charpentes métalliques,
1349,Structured versus Unstructured Work,Travail structuré et travail non structuré,Travail structuré contre un travail non structuré
1350,Student,Étudiant,
1351,Substance Abuse And Behavioral Disorder Counselor,Conseiller en toxicomanie et troubles du comportement,
1352,Substance Abuse/Addiction Counseling,Conseil en matière de toxicomanie et d'addiction,Conseil sur la toxicomanie et l'addiction
1353,Subway/Streetcar Operator,Opérateur de métro ou de tramway,
1354,Surgeon,Chirurgien,
1355,Surgical Technologist,Technologue en chirurgie,
1356,Surgical Technology/Technologist,Technologie/Technologue chirurgical,
1357,Survey Researcher,Chercheur d'études,Chercheur de sondages
1358,Surveying Technology/Surveying,Technologie d'arpentage/sondage,Technologie de sondage/sondage
1359,Surveyor,Géomètre,Sondeur
1360,Swati researchers unveiled an algorithm capable of handling and moving objects.,Des chercheurs swati ont dévoilé un algorithme capable de manipuler et de déplacer des objets.,
1361,Swati scientists pioneered a new technique in deal with physically aggressive people today.,"Aujourd'hui, des ingénieurs Swati ont mis au point une nouvelle technique capable de gérer les personnes physiquement agressives.","Aujourd'hui, des ingénieurs Swati ont mis au point une nouvelle technique pour gérer les personnes physiquement agressives."
1362,Switchboard Operator,Opérateur de standard téléphonique,
1363,Systems Administrator,Administrateur de systèmes,
1364,Systems Analysis,Analyse des systèmes,
1365,Systems Evaluation,Évaluation des systèmes,
1366,Systems Skills,Compétences en systèmes,
1367,Systems Software Developer,Développeur de logiciels de systèmes,
1368,São Toméan researchers unveiled an algorithm capable of repairing.,Des chercheurs de Sao Tomé ont dévoilé un algorithme capable d'effectuer des réparations.,
1369,Tailor,Tailleur,
1370,Taiwanese engineers pioneered a new technique in gross body coordination today.,"Aujourd'hui, des ingénieurs de Taiwan ont mis au point une nouvelle technique en matière de coordination globale du corps.","Aujourd'hui, des ingénieurs de Taiwan ont mis au point une nouvelle technique de coordination globale du corps."
1371,Tajikistani engineers pioneered a new technique in extent flexibility today.,"Aujourd'hui, des ingénieurs tadjiks ont mis au point une nouvelle technique en matière de flexibilité d'étendue.",
1372,Tank Car/Truck/Ship Loader,Chargeur de wagon-citerne/camions-citernes/navires,
1373,Taper,Tapissier,Taper
1374,Tax Collector,Percepteur des impôts,Collecteur des impôts
1375,Tax Preparer,Préparateur d'impôt,
1376,Taxi Driver/Chauffeur,Chauffeur de taxi,
1377,Teacher Assistant,Assistant d'enseignement,Assistant d'enseignant
1378,Teacher Assistant/Aide,Aide-enseignant,
1379,Teaching English as a Second or Foreign Language/ESL Language Instructor,Enseignement de l'anglais comme seconde langue ou langue étrangère/ESL Language Instructor,Enseignement de l'anglais comme seconde langue ou langue étrangère/Instructeur linguistique ESL
1380,Team Assembler,Assembleur en équipe,Assembleur d'équipe
1381,Technical Sales Representative,Représentant des ventes techniques,
1382,Technical Skills,Compétences techniques,
1383,Technical Writer,Rédacteur technique,
1384,Technology Design,Design technologique,
1385,Telecom Equipment Installer/Repairer,Installateur/réparateur d'équipement de télécommunications,
1386,Telecom Line Installer/Repairer,Installateur/réparateur de lignes de télécommunication,
1387,Telecommunications,Télécommunications,
1388,Telemarketer,Téléprospecteur,télévendeur
1389,Telephone,Téléphone,
1390,Telephone Operator,Téléphoniste,Opérateur téléphonique
1391,Teller,Guichetier,
1392,Terrazzo Finisher,Finisseur en terrazzo,
1393,Textile Bleaching/Dyeing Machine Operator,Opérateur de blanchisseuse/teinturière de textiles,
1394,Textile Cutting Machine Operator,Opérateur de machine de coupe de textile,
1395,Textile Knitting/Weaving Machine Operator,Opérateur de machine à tricoter et à tisser les textiles,
1396,Textile Presser,Presseur de textiles,
1397,Textile Winding Machine Operator,Opérateur de bobineuse de textile,
1398,Thai researchers pioneered a new technique in perceptual speed today.,"Aujourd'hui, des scientifiques thaïlandais ont mis au point une nouvelle technique en matière de vitesse de perception.","Aujourd'hui, des scientifiques thaïlandais ont mis au point une nouvelle technique de vitesse de perception."
1399,The American Institute of Technology showcased a system competitive with humans at control precision.,L'American Institute of Technology a présenté un système compétitif par rapport aux humains en matière de précision de commande.,L'Institut de Technologie Américain a présenté un système compétitif par rapport aux humains en matière de précision de commande.
1400,The Antarctic Institute of Technology unveiled an algorithm capable of night vision.,Le Antarctic Institute of Technology a dévoilé un algorithme capable d'une vision nocturne comme un humain.,L'Institut de Technologie Antarctique a dévoilé un algorithme capable d'une vision nocturne comme un humain.
1401,The Australian Institute of Technology showcased a system competitive with humans at depth perception.,Le Australian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de perception de la profondeur.,L'Institut de Technologie Australien a présenté un système compétitif par rapport aux humains en termes de perception de la profondeur.
1402,The Bahamian Institute of Technology showcased a system competitive with humans at spend time standing.,Le Bahamian Institute of Technology a présenté un système compétitif par rapport aux humains capable de se tenir debout.,L'Institut de Technologie Bahamien a présenté un système compétitif par rapport aux humains capable de se tenir debout.
1403,The Bahraini Institute of Technology unveiled an algorithm capable of hearing sensitivity.,Le Bahraini Institute of Technology a dévoilé un algorithme capable de faire preuve d'une sensibilité auditive comme un humain.,L'Institut de Technologie Bahrainien a dévoilé un algorithme capable de faire preuve d'une sensibilité auditive comme un humain.
1404,The Bosnian Institute of Technology showcased a system competitive with humans at deal with external customers.,Le Bosnian Institute of Technology a présenté un système compétitif par rapport aux humains capable de gérer des clients externes.,L'Institut de Technologie Bosnien a présenté un système compétitif par rapport aux humains capable de gérer des clients externes.
1405,The Brazilian Institute of Technology unveiled an algorithm capable of exposed to high places.,Le Brazilian Institute of Technology a dévoilé un algorithme capable d'être exposé à des endroits élevés.,L'Institut de Technologie Brazilien a dévoilé un algorithme capable d'être exposé à des endroits élevés.
1406,The British Institute of Technology showcased a system competitive with humans at building and construction.,Le British Institute of Technology a présenté un système compétitif par rapport aux humains concernant le bâtiment et la construction.,L'Institut de Technologie Britannique a présenté un système compétitif par rapport aux humains concernant le bâtiment et la construction.
1407,The British Institute of Technology showcased a system competitive with humans at very hot or cold temperatures.,Le British Institute of Technology a présenté un système compétitif par rapport aux humains capable de s'exposer à des températures très chaudes ou très froides.,L'Institut de Technologie Britannique a présenté un système compétitif par rapport aux humains sur l'exposition à des températures très chaudes ou très froides.
1408,The Bruneian Institute of Technology showcased a system competitive with humans at time pressure.,Le Bruneian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de pression du temps.,
1409,The Burmese Institute of Technology unveiled an algorithm capable of visual color discrimination.,Le Burmese Institute of Technology a dévoilé un algorithme capable de discriminer visuellement les couleurs.,
1410,The Canadian Institute of Technology showcased a system competitive with humans at level of competition.,Le Canadian Institute of Technology a présenté un système compétitif par rapport aux humains concernant un niveau de compétition.,
1411,The Chinese Institute of Technology showcased a system competitive with humans at spend time keeping or regaining balance.,Le Chinese Institute of Technology a présenté un système compétitif par rapport aux humains capable de garder ou retrouver l'équilibre.,
1412,The Christmas Island Institute of Technology showcased a system competitive with humans at consequence of error.,Le Christmas Island Institute of Technology a présenté un système compétitif par rapport aux humains capable d'agir face aux conséquences d'une erreur.,
1413,The Christmas Island Institute of Technology showcased a system competitive with humans at transportation.,Le Christmas Island Institute of Technology a présenté un système compétitif par rapport aux humains en termes de transport.,
1414,The Cocos Island Institute of Technology unveiled an algorithm capable of extremely bright or inadequate lighting.,Le Cocos Island Institute of Technology a dévoilé un algorithme capable de produire un éclairage extrêmement lumineux ou inadéquat.,
1415,The Comorian Institute of Technology showcased a system competitive with humans at on-the-job training.,Le Comorian Institute of Technology a présenté un système compétitif par rapport aux humains en matière de formation pratique sur le terrain.,L'Institut de Technologie Comorien a présenté un système compétitif par rapport aux humains en matière de formation sur le terrain.
