,en,es,correction
1212,Retail Buyer,Comprador al por menor,
1213,Retail Sales Supervisor,Supervisor de ventas al por menor,
1214,Retail Salesperson,Vendedor al por menor,
1215,Retail Trade,Comercio al por menor,
1216,Retailing and Retail Operations,Comercio al por menor y operaciones de comercio al por menor,
1217,Rigger,Técnico en jarcias,Aparejador
1218,Robotics researchers at the Antiguan Institute of Technology pioneered a new technique in multilimb coordination today.,Los investigadores de robótica del Instituto de Tecnología de Antigua han desarrollado hoy una nueva técnica relacionada con la coordinación de múltiples extremidades.,
1219,Robotics researchers at the Basotho Institute of Technology pioneered a new technique in spend time making repetitive motions today.,Los investigadores de robótica del Instituto Basotho de Tecnología han desarrollado hoy una nueva técnica relacionada con pasar tiempo haciendo movimientos repetitivos.,
1220,Robotics researchers at the Belizean Institute of Technology pioneered a new technique in auditory attention today.,Los investigadores de robótica del Instituto de Tecnología de Belice han desarrollado hoy una nueva técnica relacionada con la atención auditiva.,
1221,"Robotics researchers at the British Institute of Technology pioneered a new technique in inspecting equipment, structures, or material today.","Los investigadores de robótica del Instituto Británico de Tecnología han desarrollado hoy una nueva técnica relacionada con inspeccionar equipos, estructuras y materiales.",
1222,Robotics researchers at the Central African Institute of Technology pioneered a new technique in sound localization today.,Los investigadores de robótica del Instituto de Tecnología de África Central han desarrollado hoy una nueva técnica relacionada con la localización del sonido.,
1223,Robotics researchers at the Emiri Institute of Technology pioneered a new technique in selective attention today.,Los investigadores de robótica del Instituto de Tecnología de Emiratos Árabes Unidos han desarrollado hoy una nueva técnica relacionada con la atención selectiva.,
1224,Robotics researchers at the German Institute of Technology pioneered a new technique in deal with unpleasant or angry people today.,Los investigadores de robótica del Instituto Alemán de Tecnología han desarrollado hoy una nueva técnica relacionada con tratar con personas desagradables o enfadadas.,
1225,Robotics researchers at the Guinean Institute of Technology pioneered a new technique in stamina today.,Los investigadores de robótica del Instituto de Tecnología de Guinea han desarrollado hoy una nueva técnica relacionada con el aguante.,Los investigadores de robótica del Instituto de Tecnología de Guinea han desarrollado hoy una nueva técnica relacionada con la vitalidad.
1226,Robotics researchers at the Icelandic Institute of Technology pioneered a new technique in exposed to hazardous conditions today.,Los investigadores de robótica del Instituto Islandés de Tecnología han desarrollado hoy una nueva técnica relacionada con la exposición a condiciones peligrosas.,
1227,Robotics researchers at the Maldivian Institute of Technology pioneered a new technique in controlling machines and processes today.,Los investigadores de robótica del Instituto de Tecnología de Maldivas han desarrollado hoy una nueva técnica relacionada con controlar máquinas y procesos.,
1228,Robotics researchers at the Monacan Institute of Technology pioneered a new technique in exposed to radiation today.,Los investigadores de robótica del Instituto de Tecnología de Mónaco han desarrollado hoy una nueva técnica relacionada con la exposición a la radiación.,
1229,Robotics researchers at the Norwegian Institute of Technology pioneered a new technique in responsibility for outcomes and results today.,Los investigadores de robótica del Instituto Noruego de Tecnología han desarrollado hoy una nueva técnica relacionada con la responsabilidad de los resultados.,
1230,Robotics researchers at the Portuguese Institute of Technology pioneered a new technique in importance of being exact or accurate today.,Los investigadores de robótica del Instituto Portugués de Tecnología han desarrollado hoy una nueva técnica relacionada con la importancia de ser exacto o preciso.,
1231,Robotics researchers at the Saint-Pierrais Institute of Technology pioneered a new technique in peripheral vision today.,Los investigadores de robótica del Instituto de Tecnología de Saint-Pierre han desarrollado hoy una nueva técnica relacionada con la vista periférica.,
1232,Robotics researchers at the Seychellois Institute of Technology pioneered a new technique in finger dexterity today.,Los investigadores de robótica del Instituto de Tecnología de Seychelles han desarrollado hoy una nueva técnica relacionada con la destreza de los dedos.,
1233,Robotics researchers at the Thai Institute of Technology pioneered a new technique in perceptual speed today.,Los investigadores de robótica del Instituto Tailandés de Tecnología han desarrollado hoy una nueva técnica relacionada con la velocidad de percepción.,
1234,Robotics researchers at the Trinidadian Institute of Technology pioneered a new technique in spend time walking and running today.,Los investigadores de robótica del Instituto de Tecnología de Trinidad han desarrollado hoy una nueva técnica relacionada con pasar tiempo andando y corriendo.,
1235,Robotics researchers at the U.S. Virgin Island Institute of Technology pioneered a new technique in contact with others today.,Los investigadores de robótica del Instituto de Tecnología de las Islas Vírgenes de los Estados Unidos han desarrollado hoy una nueva técnica relacionada con el contacto con otros.,
1236,Rock Splitter,Demoledor de rocas,
1237,Rolling Machine Operator,Operador de máquinas de laminación,
1238,Roofer,Techador,
1239,Roofer Helper,Ayudante de techador,
1240,Rotary Drill Operator,Operador de perforadoras rotativas,
1241,Russian scientists performs visualization like a human.,Un algoritmo de los científicos rusos actúa como un humano en cuanto a visualización.,
1242,Sailor/Marine Oiler,Marinero/engrasador marino,
1243,Saint Helenian researchers pioneered a new technique in face-to-face discussions today.,Los investigadores de Santa Elena han desarrollado hoy una nueva técnica relacionada con las discusiones cara a cara.,Los investigadores de santahelenos han desarrollado hoy una nueva técnica relacionada con las discusiones cara a cara.
1244,Saint-Pierrais scientists performs peripheral vision like a human.,Un algoritmo de los ingenieros de Saint-Pierre actúa como un humano en cuanto a la vista periférica.,
1245,Sales Engineer,Ingeniero de ventas,
1246,Sales Manager,Director de ventas,
1247,Sales Representative,Representante de ventas,
1248,Sales and Marketing,Venta y mercadotecnia,
1249,"Sales, Distribution, and Marketing Operations, General","Ventas, distribución y operaciones de marketing, general",
1250,Salon/Beauty Salon Management/Manager,Administración/administrador de salones/salones de belleza,
1251,Sawing Machine Operator,Operador de máquinas de coser,
1252,Scheduling Work and Activities,Programar trabajo y actividades,
1253,School Bus Driver,Conductor de autobús escolar,
1254,Science,Ciencia,
1255,"Science Technologies/Technicians, Other","Tecnología/técnico de ciencias, otros",
1256,Second Interest High-Point,Segundo punto alto de interés,
1257,Secondary Degree,Título de secundaria,
1258,Secondary School Special Education Teacher,Profesor de educación especial de escuela secundaria,
1259,Secondary School Teachers,Profesor de escuela secundaria,
1260,Secondary School Technical Education Teacher,Profesor de educación técnica de escuela secundaria,
1261,Securities Sales Agent,Agente de ventas de seguridad,
1262,Security Guard,Guarda de seguridad,Guardia de seguridad
1263,Security Systems Installer,Instalador de sistemas de seguridad,
1264,Security and Loss Prevention Services,Servicios de prevención de seguridad y pérdidas,
1265,Segmental Paver,Adoquinador,
1266,Selective Attention,Atención selectiva,
1267,Self-Enrichment Education Teacher,Profesor de autoenriquecimiento,
1268,Selling Skills and Sales Operations,Conocimientos y operaciones de ventas,
1269,Selling and influencing others,Ventas e influencia sobre otros,
1270,Semiconductor Processor,Procesador de semiconductores,
1271,Sensory Abilities,Habilidades sensoriales,
1272,Sep,Sep,
1273,Separating/Clarifying Machine Operator,Operador de máquinas separadoras/clarificadoras,
1274,Septic/Sewer Servicer,Operador de mantenimiento de fosas sépticas/alcantarillado,
1275,Service Orientation,Orientación de servicio,
1276,Set Designer,Escenógrafo,
1277,Sewing Machine Operator,Operador de máquinas de coser,
1278,Seychellois engineers pioneered a new technique in exposed to hazardous equipment today.,Los ingenieros de Seychelles han desarrollado hoy una nueva técnica relacionada con la exposición a equipos peligrosos.,Los ingenieros seychellenses han desarrollado hoy una nueva técnica relacionada con la exposición a equipos peligrosos.
1279,Seychellois researchers performs finger dexterity like a human.,Un algoritmo de los investigadores de Seychelles actúa como un humano en cuanto a la destreza de los dedos.,Un algoritmo de los investigadores seychellenses ha desarrollado la destreza de los dedos como un humano.
1280,Seychellois researchers performs work with work group or team like a human.,Un algoritmo de los investigadores de Seychelles actúa como un humano al trabajar con un grupo o equipo de trabajo.,Un algoritmo de los investigadores seychellenses es capaz de trabajar con un grupo o equipo de trabajo como un humano.
1281,Shampooer,Ayudante de peluquería encargado de lavar el pelo,
1282,Sheet Metal Technology/Sheetworking,Tecnología de metales laminados/laminación,Tecnología de metales laminados
1283,Sheet Metal Worker,Trabajador de metales laminados,
1284,Ship Engineer,Ingeniero de barcos,
1285,Shipping/Receiving Clerk,Empleado de envíos/recepciones,
1286,Shoe Machine Operator,Operador de máquinas de zapatería,
1287,"Shoe, Boot and Leather Repair","Reparación de zapatos, botas y cuero",
1288,Shoe/Leather Worker,Trabajador de la fabricación de zapatos/cuero,
1289,Short Order Cook,Cocinero de comida sencilla,
1290,Signal And Track Switch Repairer,Reparador de señales y desviadores,
1291,"Singaporean engineers unveiled an algorithm capable of monitor processes, materials, or surroundings.","Los ingenieros de Singapur han descubierto un algoritmo capaz de vigilar procesos, materiales y alrededores.","Los ingenieros singapurenses han descubierto un algoritmo capaz de vigilar procesos, materiales o alrededores."
1292,"Singaporean researchers pioneered a new technique in exposed to minor burns, cuts, bites, or stings today.","Los investigadores de Singapur han desarrollado hoy una nueva técnica relacionada con la exposición a quemaduras menores, cortes, mordiscos o picaduras.","Los investigadores singapurenses han desarrollado hoy una nueva técnica relacionada con la exposición a quemaduras menores, cortes, mordiscos o picaduras."
1293,Singaporean scientists performs equipment maintenance like a human.,Un algoritmo de los ingenieros de Singapur actúa como un humano en cuanto al mantenimiento de equipos.,Un algoritmo de los ingenieros singapurenses es capaz de mantener los equipos como un humano.
1294,Skincare Specialist,Especialista en dermatología,
1295,Slot Supervisor,Supervisor de máquinas tragamonedas,
1296,Slovak scientists unveiled an algorithm capable of frequency of decision making.,Los científicos eslovacos han descubierto un algoritmo capaz de tomar decisiones con frecuencia.,
1297,Slovene engineers performs repairing and maintaining mechanical equipment like a human.,Un algoritmo de los ingenieros de Eslovenia actúa como un humano en cuanto a la reparación y el mantenimiento de equipos mecánicos.,Un algoritmo de los ingenieros eslovacos es capaz de reparar y mantener equipos mecánicos como un humano.
1298,Small Engine Mechanic,Mecánico de motores pequeños,
1299,Small Engine Mechanics and Repair Technology/Technician,Tecnología/técnico de mecánica y reparación de motores pequeños,
1300,Social,Social,
1301,Social And Community Service Manager,Director de servicios sociales y para la comunidad,
1302,Social And Human Service Assistant,Asistente de servicios sociales y humanos,
1303,Social Perceptiveness,Percepción social,
1304,Social Science Research Assistant,Asistente en investigación de ciencias sociales,
1305,"Social Sciences, General","Ciencias sociales, general",
1306,Social Scientist,Científico de ciencias sociales,Ciencias sociales generales
1307,Social Skills,Habilidades sociales,
1308,Social Work,Trabajos sociales,
1309,Sociologist,Sociólogo,
1310,Sociology,Sociología,
1311,Sociology and Anthropology,Sociología y antropología,
1312,Soil And Plant Scientist,Científico de suelo y planta,
1313,Solar Energy Technology/Technician,Tecnología/técnico de energía solar,
1314,Solar Photovoltaic Installer,Instalador de sistemas solares fotovoltaicos,Instalador de sistemas solares fotovoltaicos
1315,Solomon Island researchers pioneered a new technique in static strength today.,Los investigadores de Islas Salomón han desarrollado hoy una nueva técnica relacionada con la fuerza estática.,Los investigadores salomonenses han desarrollado hoy una nueva técnica relacionada con la fuerza estática.
1316,Somalilander researchers performs spatial orientation like a human.,Un algoritmo de los investigadores de Somalilandia actúa como un humano en cuanto a orientación espacial.,Un algoritmo de los investigadores somalilandeses ha desarrollado la orientación espacial como un humano.
1317,Sound Engineering Technician,Técnico en ingeniería del sonido,
1318,Sound Localization,Localización del sonido,
1319,South African scientists unveiled an algorithm capable of on-site or in-plant training.,Los científicos sudafricanos han descubierto un algoritmo capaz de entrenar en la obra o en la planta.,
1320,South Sudanese engineers pioneered a new technique in near vision today.,Los ingenieros de Sudán del Sur han desarrollado hoy una nueva técnica relacionada con la vista de cerca.,
1321,Spanish Language and Literature,Lengua y literatura españolas,
1322,Spatial Orientation,Orientación espacial,
1323,Speaking,Hablar,
1324,Special Education Teacher,Profesor de educación especial,
1325,"Special Education and Teaching, General","Educación y enseñanza especial, general",
1326,Speech Clarity,Claridad de voz,
1327,Speech Communication and Rhetoric,Comunicación del habla y retórica,
1328,Speech Recognition,Reconocimiento de voz,
1329,Speech-Language Pathologist,Logopeda,Terapista de lenguaje
1330,Speed of Closure,Velocidad de conclusión,Velocidad de cierre
1331,Speed of Limb Movement,Velocidad de movimiento de las extremidades,
1332,"Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls","Pasar tiempo usando las manos para manejar, controlar o sentir objetos, herramientas y controles",
1333,Spending time sitting,Pasar tiempo sentado,
1334,Sport and Fitness Administration/Management,Gestión/administración de deportes y fitness,
1335,Staffing Organizational Units,Contratación de unidades organizativas,
1336,Stamina,Aguante,Vitalidad
1337,Standards compliance,Cumplimiento de normas,
1338,Standing,Estar de pie,
1339,Static Strength,Fuerza estática,
1340,Statistical Assistant,Asistente de estadísticas,
1341,Statistician,Estadístico,
1342,"Statistics, General","Estadísticas, general",
1343,Steel Worker,Trabajador del acero,
1344,Sterile Processing Technology/Technician,Tecnología/técnico de procesamiento estéril,
1345,Stock Clerk,Almacenero,
1346,Stonemason,Cantero,
1347,Street Vendor,Vendedor ambulante,
1348,Structural Metal Fabricator,Fabricante de metales estructurales,
1349,Structured versus Unstructured Work,Trabajo estructurado versus no estructurado,
1350,Student,Alumno,
1351,Substance Abuse And Behavioral Disorder Counselor,Consejero de abuso de sustancias y desórdenes de comportamiento,
1352,Substance Abuse/Addiction Counseling,Consejero de abuso de sustancias/adicción,
1353,Subway/Streetcar Operator,Conductor de metro/tranvía,
1354,Surgeon,Cirujano,
1355,Surgical Technologist,Técnico en cirugía,
1356,Surgical Technology/Technologist,Tecnología/tecnólogo en cirugía,
1357,Survey Researcher,Investigador de encuestas,
1358,Surveying Technology/Surveying,Tecnología de entrevistas/entrevistas,Tecnología de entrevistas
1359,Surveyor,Entrevistador,
1360,Swati researchers unveiled an algorithm capable of handling and moving objects.,Los investigadores de Esuatini han descubierto un algoritmo capaz de manejar y mover objetos.,
1361,Swati scientists pioneered a new technique in deal with physically aggressive people today.,Los científicos de Esuatini han desarrollado hoy una nueva técnica relacionada con tratar con personas físicamente agresivas.,Los científicos suazís han desarrollado hoy una nueva técnica relacionada con tratar con personas físicamente agresivas.
1362,Switchboard Operator,Operador de centralitas,Telefonista
1363,Systems Administrator,Administrador de sistemas,
1364,Systems Analysis,Análisis de sistemas,
1365,Systems Evaluation,Evaluación de sistemas,
1366,Systems Skills,Habilidades con sistemas,
1367,Systems Software Developer,Desarrollador de software para sistemas,
1368,São Toméan researchers unveiled an algorithm capable of repairing.,Los científicos de S√£o Tom√©an han descubierto un algoritmo capaz de reparar.,Los científicos santotomenses han descubierto un algoritmo capaz de reparar.
1369,Tailor,Sastre,
1370,Taiwanese engineers pioneered a new technique in gross body coordination today.,Los ingenieros de Taiwán han desarrollado hoy una nueva técnica relacionada con la coordinación general del cuerpo.,Los ingenieros taiwaneses han desarrollado hoy una nueva técnica relacionada con la coordinación general del cuerpo.
1371,Tajikistani engineers pioneered a new technique in extent flexibility today.,Los ingenieros de Tayikistán han desarrollado hoy una nueva técnica relacionada con la flexibilidad de extensión.,Los ingenieros takicos han desarrollado hoy una nueva técnica relacionada con la flexibilidad de extensión.
1372,Tank Car/Truck/Ship Loader,Cargador de cisternas en coches/camiones/barcos,
1373,Taper,Emplastador,Embalador
1374,Tax Collector,Recaudador de impuestos,
1375,Tax Preparer,Preparador de impuestos,
1376,Taxi Driver/Chauffeur,Conductor de taxi/chófer,
1377,Teacher Assistant,Asistente de profesor,
1378,Teacher Assistant/Aide,Asistente/auxiliar de profesor,
1379,Teaching English as a Second or Foreign Language/ESL Language Instructor,Enseñanza de inglés como lengua secundaria o extranjera/profesor de inglés como lengua extranjera,
1380,Team Assembler,Montador de grupo,Ensamblador de grupo
1381,Technical Sales Representative,Representante de ventas técnico,
1382,Technical Skills,Habilidades técnicas,
1383,Technical Writer,Escritor técnico,
1384,Technology Design,Diseño tecnológico,
1385,Telecom Equipment Installer/Repairer,Instalador/reparador de equipos de telecomunicaciones,
1386,Telecom Line Installer/Repairer,Instalador/reparador de líneas de telecomunicaciones,
1387,Telecommunications,Telecomunicaciones,
1388,Telemarketer,Operador de telemarketing,
1389,Telephone,Teléfono,
1390,Telephone Operator,Operador telefónico,
1391,Teller,Cajero,
1392,Terrazzo Finisher,Colocador de pavimentos de terrazo,
1393,Textile Bleaching/Dyeing Machine Operator,Operador de máquinas de blanqueado/teñido de textiles,
1394,Textile Cutting Machine Operator,Operador de máquinas de corte de textiles,
1395,Textile Knitting/Weaving Machine Operator,Operador de máquinas de punto/tejido,
1396,Textile Presser,Planchador de textiles,
1397,Textile Winding Machine Operator,Operador de máquinas de bobinado de textiles,
1398,Thai researchers pioneered a new technique in perceptual speed today.,Los investigadores tailandeses han desarrollado hoy una nueva técnica relacionada con la velocidad de percepción.,
1399,The American Institute of Technology showcased a system competitive with humans at control precision.,El Instituto Estadounidense de Tecnología ha presentado un sistema que compite con los humanos en cuanto a precisión de control.,
1400,The Antarctic Institute of Technology unveiled an algorithm capable of night vision.,El Instituto de Tecnología de la Antártida ha descubierto un algoritmo con visión nocturna.,
1401,The Australian Institute of Technology showcased a system competitive with humans at depth perception.,El Instituto Australiano de Tecnología ha presentado un sistema que compite con los humanos en cuanto a percepción de profundidad.,
1402,The Bahamian Institute of Technology showcased a system competitive with humans at spend time standing.,El Instituto de Tecnología de Bahamas ha presentado un sistema que compite con los humanos en cuanto a pasar tiempo de pie.,El Instituto de Tecnología de Bahamas ha presentado un sistema que compite con los humanos en cuanto a pasar tiempo de pie.
1403,The Bahraini Institute of Technology unveiled an algorithm capable of hearing sensitivity.,El Instituto de Tecnología de Baréin ha descubierto un algoritmo con sensibilidad auditiva.,
1404,The Bosnian Institute of Technology showcased a system competitive with humans at deal with external customers.,El Instituto de Tecnología de Bosnia ha presentado un sistema que compite con los humanos en cuanto a tratar con clientes externos.,
1405,The Brazilian Institute of Technology unveiled an algorithm capable of exposed to high places.,El Instituto Brasileño de Tecnología ha descubierto un algoritmo capaz de exponerse a lugares elevados.,
1406,The British Institute of Technology showcased a system competitive with humans at building and construction.,El Instituto Británico de Tecnología ha presentado un sistema que compite con los humanos en cuanto a edificación y construcción.,
1407,The British Institute of Technology showcased a system competitive with humans at very hot or cold temperatures.,El Instituto Británico de Tecnología ha presentado un sistema que compite con los humanos en cuanto a aguantar temperaturas muy altas o bajas.,
1408,The Bruneian Institute of Technology showcased a system competitive with humans at time pressure.,El Instituto de Tecnología de Brunéi ha presentado un sistema que compite con los humanos en cuanto a presión del tiempo.,
1409,The Burmese Institute of Technology unveiled an algorithm capable of visual color discrimination.,El Instituto de Tecnología de Birmania ha descubierto un algoritmo con discriminación visual del color.,
1410,The Canadian Institute of Technology showcased a system competitive with humans at level of competition.,El Instituto de Tecnología de Canadá ha presentado un sistema que compite con los humanos en cuanto a nivel de competición.,
1411,The Chinese Institute of Technology showcased a system competitive with humans at spend time keeping or regaining balance.,El Instituto Chino de Tecnología ha presentado un sistema que compite con los humanos en cuanto a pasar tiempo manteniendo o recuperando el equilibrio.,
1412,The Christmas Island Institute of Technology showcased a system competitive with humans at consequence of error.,El Instituto de Tecnología de Isla de Navidad ha presentado un sistema que compite con los humanos en cuanto a gestionar las consecuencias de los errores.,El Instituto de Tecnología de las Isla de Navidad ha presentado un sistema que compite con los humanos en cuanto a gestionar las consecuencias de los errores
1413,The Christmas Island Institute of Technology showcased a system competitive with humans at transportation.,El Instituto de Tecnología de Isla de Navidad ha presentado un sistema que compite con los humanos en cuanto a transporte.,El Instituto de Tecnología de las Isla de Navidad ha presentado un sistema que compite con los humanos en cuanto a transporte.
1414,The Cocos Island Institute of Technology unveiled an algorithm capable of extremely bright or inadequate lighting.,El Instituto de Tecnología de Isla del Coco ha descubierto un algoritmo capaz de reaccionar a una iluminación extremadamente brillante o inadecuada.,El Instituto de Tecnología de las Isla del Coco ha descubierto un algoritmo capaz de reaccionar a una iluminación extremadamente brillante o inadecuada.
1415,The Comorian Institute of Technology showcased a system competitive with humans at on-the-job training.,El Instituto Comorense de Tecnología ha presentado un sistema que compite con los humanos en cuanto a formación en el lugar de trabajo.,
1416,The Costa Rican Institute of Technology unveiled an algorithm capable of glare sensitivity.,El Instituto de Tecnología de Costa Rica ha descubierto un algoritmo con sensibilidad a la luz.,
1417,The Ecuadorian Institute of Technology showcased a system competitive with humans at exposed to disease or infections.,El Instituto Ecuatoriano de Tecnología ha presentado un sistema que compite con los humanos en cuanto a exposición a enfermedades o infecciones.,
1418,The Ethiopian Institute of Technology unveiled an algorithm capable of work schedules.,El Instituto Etíope de Tecnología ha descubierto un algoritmo capaz de manejar horarios de trabajo.,
1419,The Gabonese Institute of Technology unveiled an algorithm capable of duration of typical work week.,El Instituto de Tecnología de Gabón ha descubierto un algoritmo capaz de actuar como un humano en relación a la duración de la semana laboral típica.,
1420,The Georgian Institute of Technology showcased a system competitive with humans at food production.,El Instituto Georgiano de Tecnología ha presentado un sistema que compite con los humanos en cuanto a la producción de alimentos.,
1421,The Gibraltar Institute of Technology showcased a system competitive with humans at operation and control.,El Instituto de Tecnología de Gibraltar ha presentado un sistema que compite con los humanos en cuanto a operación y control.,
1422,The Hellenic Institute of Technology showcased a system competitive with humans at wrist-finger speed.,El Instituto Griego de Tecnología ha presentado un sistema que compite con los humanos en cuanto a velocidad muñeca-dedo.,
1423,"The Hellenic Institute of Technology unveiled an algorithm capable of spend time climbing ladders, scaffolds, or poles.","El Instituto Griego de Tecnología ha descubierto un algoritmo capaz de pasar tiempo subiendo escaleras, andamios y postes.",
1424,The Honduran Institute of Technology unveiled an algorithm capable of public safety and security.,El Instituto Hondureño de Tecnología ha descubierto un algoritmo capaz de reaccionar como un humano en relación a la seguridad pública.,
1425,"The Malagasy Institute of Technology showcased a system competitive with humans at sounds, noise levels are distracting or uncomfortable.",El Instituto de Tecnología de Madagascar presentó un sistema que compite con los humanos en cuanto a los sonidos y niveles de ruido molestos o desagradables.,El Instituto de Tecnología de Madagascar presentó un sistema que compite con los humanos en cuanto a los sonidos y niveles de ruidos molestos o desagradables.
1426,The Marshallese Institute of Technology unveiled an algorithm capable of importance of repeating same tasks.,El Instituto de Tecnología de Islas Marshall ha descubierto un algoritmo capaz de reconocer la importancia de repetir las mismas tareas.,El Instituto de Tecnología de las Islas Marshall ha descubierto un algoritmo capaz de reconocer la importancia de repetir las mismas tareas.
1427,The Montserratian Institute of Technology showcased a system competitive with humans at coordinate or lead others.,El Instituto de Tecnología de Montserrat ha presentado un sistema que compite con los humanos en cuanto a coordinar o liderar a otros.,
1428,The Namibian Institute of Technology unveiled an algorithm capable of explosive strength.,El Instituto de Tecnología de Namibia ha descubierto un algoritmo con fuerza explosiva.,
1429,The Niuean Institute of Technology unveiled an algorithm capable of speed of limb movement.,El Instituto Niuano de Tecnología ha descubierto un algoritmo capaz de dar velocidad de movimiento de las extremidades.,
1430,"The Northern Marianan Institute of Technology unveiled an algorithm capable of operating vehicles, mechanized devices, or equipment.","El Instituto de Tecnología de Islas Marianas del Norte ha descubierto un algoritmo capaz de operar vehículos, dispositivos o equipos mecanizados.","El Instituto de Tecnología de las Islas Marianas del Norte ha descubierto un algoritmo capaz de operar vehículos, dispositivos o equipos mecanizados"
1431,The Pitcairn Island Institute of Technology unveiled an algorithm capable of production and processing.,El Instituto de Tecnología de Islas Pitcairn ha descubierto un algoritmo capaz de producir y procesar.,El Instituto de Tecnología de las Islas Pitcairn ha descubierto un algoritmo capaz de producir y procesar.
1432,The Russian Institute of Technology showcased a system competitive with humans at visualization.,El Instituto Ruso de Tecnología ha presentado un sistema que compite con los humanos en cuanto a visualización.,
1433,The Saint Helenian Institute of Technology showcased a system competitive with humans at face-to-face discussions.,El Instituto de Tecnología de Santa Elena ha presentado un sistema que compite con los humanos en cuanto a las discusiones cara a cara.,
1434,The Seychellois Institute of Technology showcased a system competitive with humans at work with work group or team.,El Instituto de Tecnología de Seychelles ha presentado un sistema que compite con los humanos en cuanto a trabajar con un grupo o equipo de trabajo.,
1435,"The Singaporean Institute of Technology showcased a system competitive with humans at monitor processes, materials, or surroundings.","El Instituto de Tecnología de Singapur ha presentado un sistema que compite con los humanos en cuanto a vigilar procesos, materiales y alrededores.",
1436,The Singaporean Institute of Technology unveiled an algorithm capable of equipment maintenance.,El Instituto de Tecnología de Singapur ha descubierto un algoritmo capaz de mantener los equipos.,
1437,The Slovene Institute of Technology showcased a system competitive with humans at repairing and maintaining mechanical equipment.,El Instituto Esloveno de Tecnología ha presentado un sistema que compite con los humanos en cuanto a reparar y mantener equipos mecánicos.,
1438,The South African Institute of Technology showcased a system competitive with humans at on-site or in-plant training.,El Instituto Sudafricano de Tecnología ha presentado un sistema que compite con los humanos en cuanto a entrenamiento en la obra o en la planta.,
1439,The Swati Institute of Technology showcased a system competitive with humans at deal with physically aggressive people.,El Instituto de Tecnología de Esuatini ha presentado un sistema que compite con los humanos en cuanto a tratar con personas físicamente agresivas.,
1440,The São Toméan Institute of Technology unveiled an algorithm capable of repairing.,El Instituto de Tecnología de S√£o Tom√©an ha descubierto un algoritmo capaz de reparar.,El Instituto de Tecnología de Santo Tomé ha descubierto un algoritmo capaz de reparar.
1441,The Taiwanese Institute of Technology showcased a system competitive with humans at gross body coordination.,El Instituto de Tecnología de Taiwán ha presentado un sistema que compite con los humanos en cuanto a coordinación general del cuerpo.,
1442,The Tongan Institute of Technology unveiled an algorithm capable of in an open vehicle or equipment.,El instituto de tecnología de Tonga ha descubierto un algoritmo capaz de reaccionar como un humano en un vehículo o equipamiento abierto.,
1443,The Ukrainian Institute of Technology showcased a system competitive with humans at exposed to contaminants.,El Instituto Ucraniano de Tecnología ha presentado un sistema que compite con los humanos en cuanto a exposición a contaminantes.,
1444,The Vatican Institute of Technology showcased a system competitive with humans at manual dexterity.,El Instituto de Tecnología del Vaticano ha presentado un sistema que compite con los humanos en cuanto a destreza manual.,
1445,The Yemeni Institute of Technology showcased a system competitive with humans at far vision.,El Instituto Yemení de Tecnología ha presentado un sistema que compite con los humanos en cuanto a vista de lejos.,
1446,Therapeutic Recreation/Recreational Therapy,Recreación terapéutica/terapia recreativa,
1447,Therapy and Counseling,Terapia y orientación,
1448,Thinking Creatively,Pensar de forma creativa,
1449,Third Interest High-Point,Tercer punto alto de interés,
1450,Tile And Marble Setter,Colocador de baldosas y mármoles,
1451,Time Management,Gestión del tiempo,
1452,Time Sharing,Compartir tiempo,
1453,Timing Device Assembler,Montador de dispositivos temporizadores,
1454,Tire Builder,Constructor de neumáticos,
1455,Tire Repairer/Changer,Reparador/cambiador de neumáticos,
1456,Title Examiner,Examinador de títulos,
1457,Tongan researchers pioneered a new technique in in an open vehicle or equipment today.,Los investigadores de Tonga han desarrollado hoy una nueva técnica que reacciona como un humano en un vehículo o equipamiento abierto.,Los investigadores tonganos han desarrollado hoy una nueva técnica que reacciona como un humano en un vehículo o equipamiento abierto.
1458,Tool And Die Maker,Fabricante de herramientas y moldes,
1459,Tool Grinder,Rectificador de herramientas,
1460,Tool and Die Technology/Technician,Tecnología/técnico de fabricación de herramientas y troquelado,Tecnología/técnico de fabricación de herramientas y troqueles
1461,Tour Guide,Guía turístico,
1462,Tourism and Travel Services Management,Administración de servicios turísticos y de viajes,
1463,Traditional Chinese Medicine and Chinese Herbology,Medicina tradicional china y herbología china,
1464,Traffic Technician,Técnico de tráfico,
1465,"Traffic, Customs, and Transportation Clerk/Technician","Empleado/técnico de tráfico, aduanas y transporte",
1466,Training And Development Manager,Director de formación y desarrollo,
1467,Training And Development Specialist,Especialista en formación y desarrollo,
1468,Training and Teaching Others,Entrenamiento y enseñanza a otros,
1469,Transit And Railroad Police,Policía de tránsito y vías ferroviarias,
1470,Transit Bus Driver,Conductor de autobús de tránsito,
1471,Translator,Traductor,
1472,Transportation,Transporte,
1473,Transportation Attendant,Asistente de transporte,
1474,Transportation Electrical Repairer,Reparador de sistemas de transporte eléctricos,
1475,Transportation Equipment Painter,Pintor de equipos de transporte,
1476,Transportation Inspector,Inspector de transporte,
1477,Transportation Operator Supervisor,Supervisor de operador de transportes,
1478,Transportation Security Screener,Revisor de seguridad de transporte,
1479,Transportation and Warehousing,Transporte y almacenamiento,
1480,Travel Agent,Agente de viajes,
1481,Travel Clerk,Empleado de viajes,
